ID,Título,Conteúdo,Data
6070,['Prefeito realiza abertura da semana da Pátria'],"['A manhã deste domingo (1º/9) foi marcada pela abertura oficial da Semana da Pátria no Centro Cívico da Praça Dr. Fernando Abbott. ', <br/>, <br/>, 'Em seu discurso, o Prefeito Rossano voltou a mencionar o momento atual da Amazônia e o papel social de cada cidadão com relação ao meio ambiente, inclusive na nossa cidade, destacando o papel da comunidade pela preservação da limpeza e cuidados com o nosso Rio Vacacaí. ', <br/>, <br/>, 'O prefeito também agradeceu a parceria do Exército, Brigada Militar e demais colaboradores.', <br/>, <br/>, 'Estiveram presentes o Secretário de Educação Sildo Cabreira, demais secretários de governo, autoridades militares, Sargento Leal (Corpo de Bombeiros), Tenente Coronel Harrison (9º RCB), Major Luchini (13ª Cia Com), Major Anderson (6º BE Comb), Major Luis Fernando Fernandez (Colégio Tiradentes), familiares da homenageada Adriane Langmantel Gonçalves, professores e alunos da rede de ensino.', <br/>, <br/>, 'O momento de maior emoção ficou por conta do discurso de Estella Gonçalves (filha da homenageada) que agradeceu a homenagem prestada pelo Município ressaltando as características pessoais de humanidade e bondade de sua mãe, características estas também salientadas pelo Prefeito em sua manifestação.', <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 02/09/2019']"
6071,['Chama Crioula chega ao Município'],"['No ultimo domingo (01/09), São Gabriel recebeu a chama crioula, marco inicial da Semana Farroupilha no Município, através da 34ª edição da Cavalgada da Chama Crioula.', <br/>, <br/>, 'A abertura oficial do evento aconteceu na manhã de sexta-feira (30/08), na Estância Santa Ana da Bela Vista, na localidade de Formosa, com a presença de mais de 200 pessoas dentre elas, os representantes do Poder Executivo Municipal, secretária de Turismo Juliana Medeiros Carvalho, do Poder Legislativo, vereador Adão Santana (Presidente da Câmara de Vereadores), o Patrono da Semana Farroupilha, Benildo Biscaglia e o homenageado da Cavalgada, Vitoriano Rodrigues. Os cavalarianos percorreram cerca de 50 quilômetros com a Chama Crioula.', <br/>, <br/>, 'A secretaria de Desenvolvimento, Turismo e Cultura Juliana Medeiros salientou o apoio da Prefeitura Municipal aos eventos tradicionalistas, com incentivo as entidades, apoio logístico, manutenção e limpeza do Parque Rincão das Carretas durante todo o ano, para melhor receber os tradicionalistas, visitantes e cidadãos gabrielenses.', <br/>, <br/>, 'Conforme informação da Coordenadoria Tradicionalista Municipal, o fogo foi levado para o 4º Esquadrão da Brigada Militar, permanecendo até o dia 7 de setembro, quando novamente será transferido para o Parque Tradicionalista Rincão das Carretas, abrindo oficialmente os Festejos Farroupilhas de 2019.', <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 02/09/2019']"
6072,['Prefeito assina ordem de serviço para melhorias em acesso ao Assentamento Cristo Rei'],"['O Prefeito Rossano, acompanhado do Secretário Municipal de Desenvolvimento Rural Carlos Cleber Dias Leal, recebeu o Diretor Financeiro Comercial Cláudio Rossato, da Empresa CONSTRUBRÁS – vencedora da licitação para execução do serviço de melhorias no acesso ao Assentamento Cristo Rei, ocasião em que foi assinada a ordem de serviço para o começo das obras. ', <br/>, <br/>, 'As obras abrangem 24 quilômetros num investimento de 511 mil reais resultados de convênio com o INCRA.', <br/>, <br/>, 'Os serviços a serem realizados são de melhorias gerais na estrada, que vão desde a drenagem com colocação de tubos até o revestimento primário, que tem a função de assegurar condições satisfatórias de tráfego, mesmo sob condições climáticas adversas.', <br/>, <br/>, '\xa0 \xa0', <br/>, '\xa0 \xa0', <br/>, '\xa0 ', <br/>, <br/>]","['São Gabriel, 03/09/2019']"
6073,['Casa de Cultura: Prefeitura e ACAM idealizam parceria'],"['Um espaço popular para democratizar a cultura e abrir espaço para novos talentos da nossa cidade. Com este pensamento, o Prefeito Rossano, acompanhado do secretário de Administração Valdemir “Tita” Jobim, recebeu o Presidente da ACAM (Associação Cultural Alcides Maia) Antenor Rodrigues e a professora e funcionária pública Maria Valderez Oliveira, na manhã desta terça-feira (03/09).', <br/>, <br/>, 'A ACAM busca uma parceria com o Município e teve o aval do Prefeito para a criação de um espaço físico que possibilite o desenvolvimento e o incentivo a cultura para os gabrielenses de todas as idades e regiões da nossa cidade, bem como para os alunos da rede ensino.', <br/>, <br/>, 'O Secretário de Administração Tita Jobim fará um estudo dos espaços públicos municipais disponíveis e as necessidades que deverão ser atendidas para o uso desses espaços.', <br/>, <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 03/09/2019']"
6074,['Prefeito assina decreto do “Centro de apoio ao Idoso”'],"['Na manhã desta terça-feira (03/09) o Prefeito Rossano assinou o Termo de Entrega de uma sala, localizada a Rua Paul Harrys ao Centro de Apoio ao Idoso que será coordenado pela Associação dos Aposentados de São Gabriel. ', <br/>, <br/>, 'Estiveram presentes ao ato com o Prefeito, o Secretário de Administração Valdemir “Tita” Jobim, o Presidente da Associação dos Aposentados Idalino Ximendes, demais componentes da Associação e a advogada Carla Corrêa, representante regional do Instituto dos Advogados Previdenciários.', <br/>, <br/>, 'O Centro tem como objetivo dar todo apoio as pessoas consideradas idosas por força da lei.', <br/>, 'A cessão da sala e a coordenação do Centro desoneram a Associação dos Aposentados do aluguel que pagam atualmente e ampliam o campo de ação da referida Associação em defesa de seus associados.', <br/>]","['São Gabriel, 03/09/2019']"
6075,['Bairro Élbio Vargas: Prefeitura e Cotrisel entregam Praça Revitalizada para a Comunidade'],"['A Prefeitura Municipal, através da Secretaria de Serviços Urbanos, Secretaria de Desenvolvimento, Turismo e Cultura, a Associação dos Moradores do Bairro Élbio Vargas, em parceria com a COTRISEL (Cooperativa Triticola Sepeense), fez a entrega a população da praça do Bairro Élbio Vargas (João de Barro) totalmente revitalizada, numa parceria público privada da comunidade com a COTRISEL.', <br/>, <br/>, 'Estiveram presentes a solenidade o Secretário de Serviços Urbanos Paulo Sérgio Barros (Nenê), a secretária de Desenvolvimento, Turismo e Cultura Juliana Medeiros, Diretor de Comunicação Social Edjor Borges, a líder comunitária Maria da Graça (Cheirosa), Paulo Ferreira (Encarregado de produção da COTRISEL) Paulo Moraes (gerente da COTRISEL), Neiva Villanova (paisagista), destacando-se ainda a presença dos moradores do Bairro.', <br/>, <br/>, '""O trabalho de revitalização do espaço público é de suma importância para o incentivo de atividades físicas e interação social para crianças e adultos, e agradecemos a todo apoio da COTRISEL que restaurou toda nossa praça"", finaliza Juliana Medeiros.', <br/>, <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 03/09/2019']"
6076,['Internet Gratuita aos usuários do serviço de atendimento ao Consumidor (Sac) nas suas dependências'],"['Os usuários do SAC já tem acesso a wi-fi oferecido pela Prefeitura de São Gabriel de forma gratuita. Ao utilizar os serviços do SAC em seu setor, o usuário faz um check-in na página oficial da Prefeitura no Facebook.', <br/>, <br/>, '“Esta é mais uma iniciativa da administração para modernizar a cidade e proporcionar acesso à internet de qualidade e gratuitamente para todos os cidadãos”, reforça Artur Goularte Secretário da Fazenda. Miguel Santana - Coordenador do SAC – salienta que este serviço facilita o trabalho dos atendentes e, principalmente, dos próprios usuários do SAC, pois podem, através dos seus celulares, tirarem muitas dúvidas. ', <br/>, <br/>, 'O serviço é resultado de uma parceria do CPD da Prefeitura através dos coordenadores Anderson Bitencourt e Daniel Fagundes com o provedor de internet que presta serviços para a Prefeitura Municipal, New Life Fibra.', <br/>, <br/>, <br/>]","['São Gabriel, 03/09/2019']"
6077,['Melhorias no Rotativo: Prefeito anuncia mais tempo de Tolerância e outros Benefícios'],"['O prefeito Rossano anunciou Algumas mudanças no estacionamento rotativo, visando beneficiar a população em geral, em especial os comerciantes e trabalhadores das repartições e empresas do entorno do centro da cidade.', <br/>, <br/>, 'Em reunião com a Rek Parking, onde também estiveram presentes o Secretário de Serviços Urbanos Paulo Sérgio Barros, o fiscal de contratos Bruno Aloy e a procuradora jurídica do município Michele Costa, foram anunciadas as seguintes medidas relativas ao estacionamento rotativo:', <br/>, <br/>, '1) Aumento de tolerância para o estacionamento, com um acréscimo de mais 10 minutos após o término do tempo', <br/>, '2) O município retira o rotativo das travessas Padre Leonel Franca e Senador Salgado Filho (entorno da Igreja Matriz) o que beneficiará, em especial os funcionários dos Bancos e lojas centrais;', <br/>, '3) Fica instituído o estacionamento rotativo na Rua Barão de São Gabriel, entre a General Mallett e João Manuel;', <br/>, '4) Fixação de novo horário para utilização do estacionamento rotativo das 9 às 18 horas durante a semana e das 9 ao meio dia no sábado.', <br/>, 'O prefeito deve reunir-se com a AGESG (Agência Reguladora de Serviços) antes de dar efeito às medidas, porém salienta que tem interesse que estas mudanças sejam colocadas em prática ainda na metade do mês de setembro.', <br/>, <br/>, <br/>]","['São Gabriel, 05/09/2019']"
6078,"['Em cerimônia marcada pela emoção, Prefeito entrega Praça Dr Fernando Abbott revitalizada e novo chimarródromo']","['A quinta-feira (5/09) consagrou a inauguração do novo Chimarródromo, reforma dos banheiros da praça Dr Fernando Abbott e nova iluminação a LED.', <br/>, <br/>, 'A obra, de responsabilidade dos engenheiros Eltom Luiz Mota Nunes e Vanessa Machado Borges e do arquiteto Ivan Cezar Balsam, não foi entregue anteriormente em virtude dos dois períodos de fortes chuvas.', <br/>, 'Foi uma cerimônia marcada pela emoção, onde o prefeito Rossano esteve acompanhado da vice-prefeita Karen Lannes, secretários, vereadores, representantes do Banco do Brasil, Caixa Federal e Banrisul na presença de um grande número de pessoas.', <br/>, <br/>, 'O Secretário de Obras e Urbanismo Ricardo Júnior destacou o trabalho em conjunto com outras secretarias para a concretização da obra, dentre elas a Secretaria da Fazenda.', <br/>, 'A seguir, o prefeito falou sobre os avanços da administração em todas as áreas pedindo aos gabrielenses que zelem por seu patrimônio ajudando a preservar praças e demais espaços públicos.', <br/>, 'O prefeito descerrou a placa em homenagem a Vitor Silveira Correa (in memorian) – responsável pelo desenho do primeiro chimarródromo nos anos 80 - ao lado da senhora Calina Eunice Silveira Corrêa, mãe do homenageado.', <br/>, 'Ao final, muita música a cargo de Ênio Medeiros e Grupo.', <br/>, <br/>, 'MAIS DETALHES SOBRE A OBRA', <br/>, <br/>, 'A revitalização da Praça Dr Fernando Abbott é uma obra realizada através de emenda do Senador Paulo Paim com repasse de R$ 185.697,10 e R$ 21.298,90 de contrapartida, tendo como objetivo a construção do novo chimarródromo, reforma dos banheiros da Praça Dr. Fernando Abbott e a nova iluminação a LED.', <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 05/09/2019']"
6079,['Emei Caic passa a se chamar Escola Municipal de Educação Infantil Adriane Langmantel'],"['A emoção e o civismo estiveram presentes na tarde desta sexta-feira (06/09) na zona norte da cidade quando o Prefeito Rossano Gonçalves oficializou a nova denominação da EMEI CAIC que passará a se chamar Escola Municipal de Educação Infantil Adriane Langmantel Gonçalves, também homenageada municipal da Semana da Pátria 2019, através de Decreto do Prefeito.', <br/>, <br/>, 'Estiveram presentes secretários de governo, professores, a Coordenadora das EMEIS Carolina Lodovski, a Diretora da EMEI, Letícia Martins, familiares e amigos da homenageada.', <br/>, <br/>, 'O Secretário de Educação Sildo Cabreira lembrou que se faz justiça a uma pessoa que definiu como alguém que fez muito por São Gabriel como profissional e como pessoa.', <br/>, <br/>, 'A filha de Adriane, Estella Gonçalves,(num discurso carregado de emoção) falou em nome dos familiares, expressando o sentimento de felicidade e orgulho da família, ressaltando o sentimento de carinho, atenção, respeito ao próximo e demais qualidades pessoais e profissionais, salientando que agora o nome de Adriane está eternizado.', <br/>, <br/>, 'Por fim, o prefeito Rossano também emocionado, falou da importância e grande contribuição de Adriane Langmantel ao município como pessoa, professora e colaboradora dos governos anteriores.', <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 09/09/2019']"
6080,"['Homenagens, Civismo e bom público marcam Desfile de 7 de setembro em São Gabriel']","['A chuva deu trégua pela manhã e um clima agradável foi testemunha do desfile cívico de 7 de setembro em São Gabriel.', <br/>, <br/>, 'O bom público presente ao evento viu as escolas, unidades militares e demais entidades dentre Igrejas, grupos e representantes de bairros expressarem seu sentimento de patriotismo e civismo.', <br/>, <br/>, 'A homenageada do município Adriane Langmantel Gonçalves foi bastante lembrada também pelas escolas.', <br/>, <br/>, 'Ao final da solenidade, o prefeito Rossano agradeceu a família da homenageada, ao Exército, as secretarias de governo – em especial a de Educação, exaltou a participação das famílias dos alunos, professores e todos que desfilaram, parabenizando a comunidade pelo sentimento participativo e de responsabilidade, dando por encerrada oficialmente a semana da Pátria de 2019, convidando a todos para abertura da Semana Farroupilha à partir das 18 horas no Parque Rincão das Carretas.', <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 09/09/2019']"
6081,['Aberta Oficialmente a Semana Farroupilha de São Gabriel'],"['O Prefeito Rossano declarou aberta oficialmente a Semana Farroupilha de 2019 no Município, uma das mais tradicionais do Estado e do Brasil.', <br/>, <br/>, 'Estiveram presentes secretários, vereadores, homenageados e tradicionalistas de todas as entidades.', <br/>, 'O homenageado da Semana Farroupilha 2019, Benildo Biscaglia agradeceu ao Prefeito e aos familiares por ter sua história lembrada no evento deste ano.', <br/>, <br/>, 'Falaram também o Presidente da Câmara de Vereadores Adão Santana e o Patrão da CTM Cezarino Moreira.', <br/>, <br/>, 'Por fim, o Prefeito Rossano lembrou que São Gabriel é a cidade pioneira em decretar o feriado do dia 20 - decreto de autoria de Rossano quando vereador, o que foi acolhido por todo o Estado posteriormente.', <br/>, <br/>, 'Após a abertura, artistas locais apresentaram-se ao público presente, dentre eles alunos do Projeto Fábrica de Gaiteiros.', <br/>, <br/>, <br/>]","['São Gabriel, 09/09/2019']"
6082,['Prefeito encaminha pedido de reativação da linha São Gabriel-Bagé pela RST 473'],"['Em ofício de número 210/2019 encaminhado ao Diretor do DAER Lauro Hagemann e entregue em mãos, o Prefeito Rossano Gonçalves requereu a reativação da linha São Gabriel-Bagé via RST 473.', <br/>, <br/>, 'Nesta terça-feira (10/09), na sede do DAER, o prefeito alegou que o cancelamento desta linha causou sérios prejuízos aos gabrielenses que necessitam de duas ou mais linhas para atenderem seus compromissos.', <br/>, <br/>, <br/>]","['São Gabriel, 11/09/2019']"
6083,['Grande notícia para Saúde: Centro de Oncologia será credenciado pelo IPE até o fim do mês em São Gabriel'],"['Mais uma conquista na área da saúde para o Município. O Prefeito Rossano anunciou, após reunião realizada ontem com o diretor presidente Marcos Vinícius Vieira de Almeida e o diretor de saúde Jairo Othero, os ajustes finais para o credenciamento via IPE para o Centro de Oncologia.', <br/>, <br/>, 'Acompanhou o prefeito o Chefe de Gabinete do Deputado Estadual Frederico Antunes, Ernani Ruschel.', <br/>, <br/>, 'O próximo passo é em relação ao SUS para consolidar uma luta de muitos anos de nossa comunidade que, além do transtorno da doença, sempre precisou se locomover a outros municípios para buscar tratamento ficando mais longe da família numa hora de muita dificuldade.', <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 11/09/2019']"
6084,['Novas tabelas de Basquetebol para o Ginásio Chiapetão'],"['A Prefeitura de São Gabriel, através da Secretaria de Educação, adquiriu novas tabelas móveis e hidráulicas para o ginásio municipal.', <br/>, <br/>, 'Para o Prefeito ROSSANO, ""Investir no esporte é fundamental para o futuro de nossa cidade. É uma demanda antiga de nossa comunidade, e ações como esta, embora pareçam pequenas, são fundamentais para o nosso município, o esporte é uma forma de mantermos nossos jovens ocupados com aquilo que é bom, com o que é saudável’’, afirma.', <br/>, <br/>, 'O Secretário de Educação, Sildo Cabreira, salienta: ""O objetivo principal é difundir o basquete escolar, mas todos desfrutarão desta demanda, como as escolas que fazem educação física no ginásio Chiapetão, o JINCOP, e uma escolinha para a rede municipal, e em breve faremos um FESTIVAL DE BASQUETE"".', <br/>, <br/>, <br/>]","['São Gabriel, 16/09/2019']"
6085,['Geração de Emprego e renda: Shopping Gabrielense será inaugurado dia 4 de Outubro'],"['32 lojas dos mais variados gêneros, dezenas de empregos e um grande investimento. Estes números compõem o mais novo empreendimento em São Gabriel, o SHOPPING GABRIELENSE, que abrirá as portas no dia 04 outubro.', <br/>, <br/>, '“O shopping está na parte final das obras e a entrega vai ser em outubro, posteriormente seguiremos investindo em infraestrutura. Agora os lojistas é que estão a todo vapor finalizando as obras para prestar um bom serviço à comunidade” afirmam Silvio Estrazulas e Rosana Estrazulas, proprietários do shopping, que trouxeram o convite de inauguração ao Prefeito Rossano e a Secretária de Desenvolvimento, Turismo e Cultura, Juliana Medeiros.', <br/>, <br/>, '“Mais um sonho que se torna realidade, e cada dia se torna mais promissora nossa cidade na geração de empregos, renda e modernidade. O shopping se soma a outras empresas que estão se instalando na cidade e investirão milhões, gerando centenas de empregos” finaliza o Prefeito.', <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 16/09/2019']"
6086,['INCRA aprova 50 casas para o assentamento Madre Terra em São Gabriel'],"['O prefeito Rossano Gonçalves recebeu, na manhã desta segunda-feira, 16 de setembro, telefonema do superintendente regional do Incra no Rio Grande do Sul, Tarso Teixeira. No contato, o superintendente comunicou que, na classificação de planejamento de ações prioritárias para demandar recursos até o final do ano, a superintendência gaúcha do Incra conseguiu aprovar junto a Brasília, a destinação de programa de Fomento Instalação na área habitacional rural, com a construção de 50 casas para o assentamento Madre Terra, em São Gabriel.', <br/>, <br/>, 'Segundo Teixeira, o local foi classificado como prioritário por nunca ter recebido, em mais de dez anos de existência, ações de infraestrutura habitacional e de fomento instalação. A ação foi elencada dentre quatro grandes prioridades gerais, que serão projetadas e desenvolvidas pelo Incra até o final deste ano.', <br/>, <br/>, 'O prefeito Rossano Gonçalves agradeceu a presteza da Superintendência do Incra no Rio Grande do Sul, e o compromisso acentuado com os municípios nesta nova gestão federal. “É visível a transformação vivida pelo Incra no Rio Grande do Sul, tratando os municípios com respeito, propondo parcerias e tocando pra frente iniciativas que darão autonomia produtiva para os assentados. Esta é uma conquista relevante para os assentados do Madre Terra e para a melhoria da qualidade de vida na zona rural como um todo”, salientou o prefeito.', <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 17/09/2019']"
6087,['Prefeito recebe Lideranças de Bairros'],"['Em seu gabinete instalado no Galpão da Prefeitura Municipal no Parque Rincão das Carretas, o Prefeito Rossano recebeu, na manhã desta quarta-feira (18/09), o presidente do Bairro São Bento, Hélio Rodrigues, Bairro Leal, Carla e Hilton e o presidente da AMOBAMJE, Antonio Azambuja acompanhado de componentes de sua diretoria.', <br/>, <br/>, 'Na pauta melhorias para os bairros e o planejamento das obras de infraestrutura e asfalto que beneficiará o acesso dos bairros ao centro da cidade.', <br/>, <br/>, 'Acompanharam as reuniões os secretários de Serviços Urbanos Paulo Sérgio Barros e Secretário de Obras Ricardo Júnior.', <br/>, <br/>, <br/>]","['São Gabriel, 18/09/2019']"
6088,['RBS TV destaca Semana Farroupilha de SÃO GABRIEL: O “BOM DIA RIO GRANDE” de quarta-feira terá participação ao vivo de nossa cida'],"['Uma equipe da RBS TV Santa Maria esteve no Parque Rincão das Carretas nesta terça-feira para reportagens destacando o sucesso da nossa Semana Farroupilha. A equipe entrou ao vivo nesta terça no RBS Notícias.', <br/>, <br/>, 'Na quarta-feira, 18, haverá uma transmissão ao vivo no “Bom dia Rio Grande”, além de uma matéria no “Jornal do Almoço”, destacando o tamanho do evento, a qualidade do Parque Rincão das Carretas e o número de atividades realizadas durante os 12 dias.', <br/>, <br/>, 'Segundo o Prefeito Rossano, a Prefeitura investe na manutenção do Parque durante o ano bem como na organização do desfile em parceria com a CTM, tendo como retorno o alto fluxo de pessoas no evento, a movimentação na economia e o reconhecimento a nível estadual, por parte da mídia, como a maior Semana Farroupilha do interior e uma das maiores do Estado.', <br/>, <br/>, 'As matérias foram realizadas pelo repórter Thiago Guedes e o cinegrafista Otávio Brasiliense.', <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 18/09/2019']"
6089,['Lançada a A 24º Estância da Canção'],"['A 24º Estância da Canção Gaúcha de São Gabriel foi lançada oficialmente nesta quarta-feira (18/09) no galpão da Prefeitura Municipal no Parque Rincão das Carretas. ', <br/>, <br/>, 'Com a presença do Prefeito Rossano, Secretária de Desenvolvimento,Turismo e Cultura Juliana Medeiros Carvalho, vice-presidente da Associação Cultural São Gabriel das Carretas Carlos Cléber Dias Leal, Presidente da Câmara de Vereadores Adão Santana, Patrão da CTM Cesarino Moreira, imprensa, empresários que apoiam o evento e demais entusiastas da cultura.', <br/>, <br/>, 'O evento ocorrerá nas datas de 11 e 12 de outubro no Parque Assis Brasil. Esta primeira fase será totalmente local e classificatória para fase estadual que ocorrerá em abril de 2020.', <br/>, <br/>, 'Em seu pronunciamento, o Prefeito salientou que o Rio Grande do Sul é um celeiro de grandes talentos e a Estância propicia que esses talentos apareçam cada vez mais. Acrescentou que o Município investiu nas áreas de saúde, educação e infra estrutura urbana o que hoje propicia o apoio a cultura.', <br/>, <br/>, 'Após a cerimônia, o prefeito participou da abertura da premiação da Reculuta Municipal.', <br/>, <br/>, <br/>]","['São Gabriel, 19/09/2019']"
6090,['Deputado Afonso Motta visita São Gabriel'],"['O Deputado Estadual Afonso Motta esteve nesta quinta-feira (19/09) em visita ao Prefeito Rossano Gonçalves. ', <br/>, <br/>, 'Motta é responsável por algumas emendas que favorecem nosso município dentre elas para pavimentação de trecho da Rua Tito Prates e recentemente uma emenda de 300 mil reais para a saúde. ', <br/>, <br/>, 'Acompanharam a reunião assessores e correligionários do deputado e o Secretário Paulo Sérgio Barros.', <br/>, <br/>, <br/>]","['São Gabriel, 19/09/2019']"
6091,['Confira aqui o regulamento da 24 Estância da Canção Gaúcha'],[<b>24ª Estância da Canção Gaúcha</b>],"['São Gabriel, 19/09/2019']"
6092,['Setembro Amarelo: Secretaria da Saúde realiza Palestra sobre Suicídio'],"['Na manhã desta segunda-feira (23/09), dentro da programação do “Setembro Amarelo”, mês de prevenção ao suicídio, a Secretaria Municipal de Saúde promove a palestra “Suicídio: Falar para prevenir, conhecer para tratar.”, com a psicóloga Drª. Alexandra Maria Campello Ximendes.', <br/>, <br/>, 'Na ocasião, é apresentado o “Projeto Saúde na Comunidade”. Grupo “Super Ação”, um novo modo de enfrentar a vida. ESF Zona Oeste/ Equipe 05, tendo como público alvo os servidores das secretarias da Saúde, Assistência Social e Educação.', <br/>, <br/>, 'A programação seguirá de 26 de setembro a 03 de outubro com palestras nas escolas da rede municipal, finalizando no dia 04 de outubro com uma caminhada de conscientização, saindo do CAPS até a Praça Ecológica tendo distribuição de materiais informativos, roda de conversa com Profissionais da Psicologia e momento de relaxamento com os alunos do curso de massoterapia da New Life.', <br/>, <br/>, <br/>, <br/>]","['São Gabriel, 23/09/2019']"
6093,['Desfile das entidades encerra Semana Farroupilha 2019.'],"['O bom tempo e um grande público que se fez presente nas ruas e na Fernando Abbott, marcaram o encerramento da Semana Farroupilha – iniciada em 7 de setembro – em nossa cidade.', <br/>, <br/>, 'O desfile foi aberto pelo Colégio Tiradentes, seguido pela CTM, Prefeito Rossano e o Deputado Giovani Cherini, posteriormente, com as 16 entidades, sendo o CTG Sentinela do Forte, campeão da Reculuta Municipal, a primeira a se apresentar.', <br/>, <br/>, 'Cavalarianos de todas as gerações, famílias e homenagens a personagens históricos de nosso tradicionalismo engrandeceram aquele que é considerado o maior evento do Estado.', <br/>, <br/>, 'A Secretária de Desenvolvimento, Turismo e Cultura Juliana Medeiros parabenizou a todos os envolvidos na organização e ressaltou o sucesso de mais uma Semana Farroupilha em São Gabriel.', <br/>, <br/>, 'O evento foi encerrando pelo Prefeito Rossano Dotto Gonçalves que destacou parte do texto do hino riograndense, alertando que as façanhas dos antepassados sejam as façanhas do presente. ""As nossas façanhas do futuro. Que nós, como os gaúchos dos passado, que temos na nossa bandeira República Riograndense, não esqueçamos o que nós comemoramos: luta, busca de liberdade, igualdade e humanidade"".', <br/>, <br/>, 'O encerramento do evento foi oficializado com a extinção da Chama Crioula, feita pelo prefeito e pelo coordenador da CTM, Cezarino Moreira, acompanhado do presidente do Poder Legislativo Municipal, vereador Adão Santana. Antes, eles acenderam o candeeiro que manterá a chama ""viva"" para a abertura da Semana Farroupilha de 2020.', <br/>]","['São Gabriel, 23/09/2019']"
6094,['Prefeitura e Incra definem ações de programa de regularização dos assentamentos'],"['Para dar andamento prático ao Acordo de Cooperação Técnica celebrado durante a 42.ª Expointer, reuniram-se nesta terça-feira o prefeito de São Gabriel, Rossano Dotto Gonçalves e o superintendente regional do Incra, Tarso Teixeira, juntamente com o Chefe de Gabinete do Incra Cláudio Moreira, e o diretor de Desenvolvimento da autarquia, Jocelito Zanatta. O vereador gabrielense André Focaccia (PSD) também participou da reunião.', <br/>, <br/>, ""São Gabriel e Sant'Ana do Livramento foram os primeiros municípios a aderir ao Acordo de Cooperação concebido na gestão de Teixeira, que permitirá que a prefeitura e o Incra trabalhem juntos em várias fases dos processos de titulação de lotes e acompanhamento da permanência na terra. Servidores da Secretaria Municipal de Desenvolvimento Rural poderão encaminhar relatórios de irregularidades, preenchimento de kits para futuros beneficiários, coleta e auxílio na obtenção de documentos dos assentados, entrega de DAP's (Declaração de Aptidão do Produtor), vistorias e acompanhamentos sobre uso de patrulhas agrícolas, e recolher dos assentados a documentação para processos de desbloqueios, relativos aos acórdãos do TCU/CGU."", <br/>, <br/>, 'Rossano Gonçalves e Tarso Teixeira serão os palestrantes de encontro da Famurs sobre o programa, em 7 de outubro. ""Estas ações em parceria com os municípios vão agilizar os processos de titulação para que os beneficiários sejam, efetivamente, proprietários dos seus lotes"", afirma Tarso Teixeira. ""Desde muitos anos atrás, quando lutamos juntos pelo direito à propriedade em nossa região, Tarso e eu sempre defendemos que o assentado deveria ter a titularidade do seu lote para se emancipar e sair da dependência estatal. Hoje temos a condição de transformar isso em realidade, numa ação que sem dúvida será modelo para o Brasil"", assinalou Rossano.', <br/>, <br/>, <br/>]","['São Gabriel, 25/09/2019']"
6095,['Reivindicação Atendida: Prefeito assina Decreto com Mudanças no Rotativo'],"['Após o parecer favorável da AGESG (Agência Reguladora dos Serviços Públicos Delegados) e da Procuradoria Jurídica, o Prefeito Rossano Gonçalves assinou o decreto de número 068/19, atendendo a reivindicação da comunidade e que altera o decreto 027/18 (que instituiu o Estacionamento Rotativo).', <br/>, <br/>, 'Entram em vigor as seguintes medidas relativas ao estacionamento rotativo:', <br/>, '1) O número de vagas pertencentes a “Área Azul” passa a ser de 975 (anteriormente era de 1006), sendo 5% destinadas a idosos (conforme Resolução 303/2008 do COTRAN e Lei Federal 10.741/2003) e 2% para Pessoas Com Deficiência – PDC ( Resolução 302/2008 do COTRAN e Lei Federal 10.098/2000);', <br/>, <br/>, '2) A Concessionária contemplará tolerância de dez minutos pré e pós utilização do estacionamento;', <br/>, <br/>, '3) O horário de estacionamento da “Área Azul” passa a vigorar das 9 horas às 18 horas, nos dias úteis e das 9horas às 12horas aos sábados;', <br/>, <br/>, '4) Ficam excluídas do rotativo das Travessas Padre Leonel Franca e Senador Salgado Filho (entorno da Igreja Matriz) o que beneficiará, em especial os funcionários dos Bancos e lojas centrais, sendo instituído o estacionamento rotativo na Rua Barão de São Gabriel, entre a General Mallett e João Manoel;', <br/>, <br/>, 'Segundo o Fiscal do Contrato e Chefe de Serviço de Trânsito, Bruno Aloy Rodrigues “além das melhorias para a comunidade em geral, com aumento da tolerância de tempo e diminuição do horário de cobrança na Área Azul, a retirada da cobrança das Travessas Padre Leonel Franca e Senador Salgado Filho, beneficiará lojistas e bancários que trabalham no entorno da Praça bem como usuários dos serviços.”', <br/>, <br/>, 'O Decreto passou a vigorar desde 23 de setembro (última segunda-feira).', <br/>, <br/>, <br/>]","['São Gabriel, 25/09/2019']"
